Yr,Conf,Team,W,L,GP,SecO_W,SecO_Diff,SnP_val,SnP_pct,SnP_rnk,SnPO_val,SnPO_rnk,SnPD_val,SnPD_rnk,SnPS_val,SnPS_rnk,SoS,SoS_rnk
2011,SEC,Alabama,12,1,13,12.3,0.3,32.5,98.3,1,39.3,13,6.4,1,-0.5,77,0.836,16
2011,SEC,LSU,13,1,14,11.4,-1.6,31.9,98.1,2,37.5,18,7.7,2,2.1,3,0.792,1
2011,Big 12,Oklahoma,10,3,13,10.8,0.8,30.1,97.5,3,42.7,7,14.6,7,1.9,10,0.835,14
2011,Big 12,Oklahoma State,12,1,13,11.7,-0.3,29.4,97.2,4,49.2,1,21.4,38,1.5,17,0.847,21
2011,Pac-12,Oregon,12,2,14,12.7,0.7,27.2,96.1,5,46.3,3,19.9,29,0.8,35,0.848,22
2011,Big Ten,Wisconsin,11,3,14,11.2,0.2,26.1,95.4,6,45.9,4,21.2,36,1.5,19,0.876,40
2011,Pac-12,USC,10,2,12,9.4,-0.6,24.7,94.4,7,43.5,6,21,33,2.2,2,0.874,38
2011,MWC,Boise State,12,1,13,12,0,23,93,8,40.1,10,17.5,15,0.4,48,0.928,76
2011,SEC,Georgia,10,4,14,10.2,0.2,22.9,92.9,9,32.7,34,10.3,3,0.5,43,0.85,24
2011,ACC,Florida State,9,4,13,9.8,0.8,22.8,92.9,10,32.2,39,12.1,4,2.8,1,0.893,49
2011,Big 12,Texas A&M,7,6,13,9.6,2.6,22.7,92.7,11,41.8,8,20.5,31,1.4,22,0.834,13
2011,SEC,Arkansas,11,2,13,9.1,-1.9,21.6,91.6,12,39.5,11,19.9,30,2,7,0.832,12
2011,Big Ten,Michigan State,11,3,14,10.5,-0.5,20.2,90.1,13,33.5,26,14.7,9,1.4,20,0.841,19
2011,Pac-12,Stanford,11,2,13,10.5,-0.5,20,89.9,14,44.6,5,24.5,50,-0.1,61,0.854,29
2011,Big Ten,Michigan,11,2,13,9.1,-1.9,20,89.9,15,39.3,12,18.8,21,-0.5,80,0.885,45
2011,Big 12,Texas,8,5,13,7.4,-0.6,18.6,88.1,16,31.1,43,13,5,0.5,44,0.835,15
2011,SEC,South Carolina,11,2,13,10.2,-0.8,18.6,88,17,33.3,29,14.6,8,-0.2,63,0.879,41
2011,Ind,Notre Dame,8,5,13,9,1,17.2,86,18,34.6,25,17,11,-0.4,76,0.853,26
2011,Big East,West Virginia,10,3,13,10,0,16.8,85.3,19,38.7,14,21,34,-0.9,93,0.904,55
2011,ACC,Miami-FL,6,6,12,8,2,16.4,84.8,20,35.9,22,21.2,37,1.7,15,0.902,54
2011,MWC,TCU,11,2,13,10.7,-0.3,15.7,83.6,21,37.7,16,23.3,47,1.3,24,0.943,92
2011,ACC,Virginia Tech,11,3,14,10.1,-0.9,15.4,83.1,22,33.5,27,17.3,14,-0.8,88,0.926,74
2011,Big 12,Missouri,8,5,13,8.6,0.6,15,82.5,23,37.7,17,22,41,-0.6,84,0.836,17
2011,SEC,Florida,7,6,13,7,0,14.7,81.9,24,28.6,57,15.9,10,2,6,0.808,4
2011,Big Ten,Nebraska,9,4,13,8.2,-0.8,14.5,81.6,25,32.4,37,19.4,25,1.5,16,0.859,32
2011,C-USA,Houston,13,1,14,11.7,-1.3,14.2,81,26,40.3,9,26.5,59,0.5,46,0.959,106
2011,Big Ten,Ohio State,6,7,13,6.3,0.3,13.2,79.2,27,28.5,58,17,12,1.8,13,0.851,25
2011,Big Ten,Iowa,7,6,13,7.6,0.6,12.8,78.4,28,32.4,36,19.7,26,0.1,56,0.875,39
2011,Big East,Cincinnati,10,3,13,9.2,-0.8,12.8,78.3,29,30.1,49,17.8,17,0.5,45,0.934,82
2011,C-USA,Southern Miss,12,2,14,11,-1,12.2,77.1,30,30.8,45,19.7,27,1.1,28,0.962,108
2011,Pac-12,California,6,6,12,7.3,1.3,12.2,77.1,31,32.2,38,21.1,35,1.1,29,0.865,36
2011,Big Ten,Penn State,9,4,13,7.7,-1.3,11.5,75.6,32,25.2,77,13.3,6,-0.4,73,0.853,28
2011,Big 12,Baylor,10,3,13,9.1,-0.9,10.9,74.3,33,47,2,35.5,100,-0.6,83,0.828,9
2011,Pac-12,Arizona State,6,7,13,7.3,1.3,9.9,71.9,34,36.6,19,27.9,64,1.2,26,0.86,34
2011,Big East,South Florida,5,7,12,7.4,2.4,9.7,71.6,35,29.8,52,19.8,28,-0.3,68,0.907,59
2011,SEC,Auburn,8,5,13,6.9,-1.1,9,70,36,31.2,42,24,48,1.9,11,0.809,5
2011,SEC,Vanderbilt,5,7,12,7.6,2.6,8.1,67.9,37,26.8,64,17.8,16,-0.8,89,0.848,23
2011,SEC,Mississippi State,7,6,13,7,0,8,67.4,38,26,71,18.2,18,0.1,55,0.83,11
2011,ACC,Clemson,10,4,14,8.5,-1.5,7.8,67,39,35.4,24,28.9,69,1.2,25,0.888,47
2011,Big 12,Kansas State,10,3,13,5.4,-4.6,7.6,66.6,40,32.1,40,24.6,51,0.2,52,0.805,3
2011,Big East,Louisville,7,6,13,6.9,-0.1,7.2,65.4,41,25.5,75,18.8,22,0.4,49,0.935,85
2011,SEC,Tennessee,5,7,12,5.7,0.7,6.9,64.8,42,27,61,18.8,20,-1.3,104,0.795,2
2011,Ind,BYU,10,3,13,8.6,-1.4,6.9,64.6,43,26.5,67,19.2,23,-0.4,72,0.94,88
2011,Big Ten,Illinois,7,6,13,6.9,-0.1,6.8,64.5,44,23.6,85,17.1,13,0.3,51,0.895,51
2011,ACC,North Carolina,7,6,13,8.5,1.5,6.4,63.6,45,32.9,31,25.2,55,-1.2,102,0.918,67
2011,Pac-12,Utah,8,5,13,7,-1,6.4,63.5,46,22.8,92,18.3,19,2,9,0.915,65
2011,MAC,Toledo,9,4,13,9,0,6.2,63,47,36,21,30,74,0.2,54,0.939,87
2011,Big East,Pittsburgh,6,7,13,5.9,-0.1,5.6,61.3,48,25.6,74,20.9,32,0.8,34,0.907,60
2011,C-USA,Central Florida,5,7,12,7.7,2.7,5.1,60.1,49,27,60,22.7,43,0.9,33,0.964,110
2011,ACC,Georgia Tech,8,5,13,7.3,-0.7,5.1,60.1,50,32.6,35,26.3,58,-1.2,100,0.913,62
2011,Big 12,Texas Tech,5,7,12,4.4,-0.6,4.8,59.4,51,38.6,15,34.5,94,0.7,38,0.828,10
2011,MAC,Temple,9,4,13,8.7,-0.3,4.6,58.9,52,26.4,70,22.5,42,0.7,36,0.972,116
2011,Pac-12,Washington,7,6,13,6.2,-0.8,3.9,57,53,36.4,20,34.4,93,2,8,0.865,35
2011,ACC,Virginia,8,5,13,6.7,-1.3,3.7,56.3,54,27.5,59,23,45,-0.9,90,0.906,58
2011,Pac-12,UCLA,6,8,14,6.3,0.3,3.5,55.8,55,32,41,29,71,0.5,42,0.853,27
2011,Big Ten,Purdue,7,6,13,6,-1,3.1,54.7,56,26.5,68,24.8,52,1.4,21,0.882,42
2011,C-USA,Tulsa,8,5,13,8.1,0.1,2.5,53.2,57,29.8,53,27.3,62,0,58,0.865,37
2011,MAC,Northern Illinois,11,3,14,9.7,-1.3,2.2,52.3,58,32.7,32,29.6,72,-0.9,91,0.953,102
2011,WAC,Louisiana Tech,8,5,13,8.1,0.1,1.9,51.6,59,23.6,86,22.9,44,1.2,27,0.941,89
2011,MAC,Ohio,10,4,14,10.3,0.3,0.9,48.9,60,30.3,48,30.8,78,1.5,18,0.979,119
2011,Big East,Rutgers,9,4,13,6.4,-2.6,0.8,48.6,61,20.5,98,19.3,24,-0.4,71,0.93,79
2011,Big Ten,Northwestern,6,7,13,6.7,0.7,0.6,48,62,33.3,28,31.2,79,-1.5,107,0.883,44
2011,C-USA,SMU,8,5,13,8.1,0.1,0.3,47.2,63,28.6,56,26.3,57,-2,113,0.915,64
2011,MAC,Western Michigan,7,6,13,7.8,0.8,-0.3,45.6,64,30.8,44,33.2,89,2.1,5,0.949,100
2011,WAC,Nevada,7,6,13,8.3,1.3,-0.4,45.3,65,30.4,47,28.7,68,-2,114,0.912,61
2011,Big 12,Iowa State,6,7,13,4.7,-1.3,-0.4,45.1,66,24.8,80,25,54,-0.3,67,0.823,8
2011,MWC,Air Force,7,6,13,6.7,-0.3,-0.7,44.5,67,32.9,30,33.9,91,0.3,50,0.93,80
2011,WAC,Utah State,7,6,13,8.4,1.4,-0.9,43.8,68,32.7,33,32.5,86,-1.1,97,0.969,113
2011,Big East,Connecticut,5,7,12,4.4,-0.6,-1,43.6,69,19.7,103,21.7,39,1.1,30,0.924,71
2011,ACC,NC State,8,5,13,6.4,-1.6,-1.1,43.5,70,24.5,81,24.4,49,-1.2,101,0.926,72
2011,MWC,San Diego State,8,5,13,8,0,-1.5,42.2,71,29.9,50,30.2,75,-1.3,105,0.928,77
2011,Pac-12,Washington State,4,8,12,4.3,0.3,-1.7,41.7,72,29.9,51,32.3,84,0.7,39,0.895,52
2011,MAC,Bowling Green,5,7,12,6.8,1.8,-2,41,73,26.6,65,28.5,67,-0.1,62,0.954,104
2011,WAC,Hawaii,6,7,13,7.6,1.6,-2.1,40.7,74,29.5,55,31.2,80,-0.4,70,0.975,117
2011,Pac-12,Arizona,4,8,12,4.8,0.8,-2.4,39.8,75,35.9,23,36.4,104,-1.9,111,0.838,18
2011,Big East,Syracuse,5,7,12,4.8,-0.2,-2.9,38.6,76,25.2,78,26.9,60,-1.2,103,0.898,53
2011,C-USA,East Carolina,5,7,12,5.6,0.6,-3,38.3,77,26.8,63,29.8,73,0,57,0.918,66
2011,Sun Belt,Arkansas State,9,3,12,9.4,0.4,-3.3,37.5,78,23.3,88,26.2,56,-0.4,74,0.971,115
2011,ACC,Wake Forest,5,7,12,5.5,0.5,-3.5,36.9,79,26.4,69,28.9,70,-1,96,0.904,56
2011,Big Ten,Minnesota,3,9,12,3.3,0.3,-3.8,36.3,80,23.8,84,28.1,65,0.5,41,0.842,20
2011,C-USA,UTEP,5,7,12,5.5,0.5,-4.1,35.4,81,26.8,62,31.9,83,0.9,32,0.945,93
2011,ACC,Boston College,4,8,12,4.1,0.1,-4.5,34.5,82,21,97,24.9,53,-0.5,81,0.895,50
2011,SEC,Kentucky,5,7,12,4.1,-0.9,-5,33.3,83,16.4,113,23.1,46,1.7,14,0.858,31
2011,Pac-12,Oregon State,3,9,12,3.6,0.6,-5.2,32.8,84,25.2,79,30.6,77,0.2,53,0.854,30
2011,MAC,Miami-OH,4,8,12,5.4,1.4,-5.3,32.4,85,25.3,76,27.6,63,-3.1,120,0.945,94
2011,WAC,Fresno State,4,9,13,5.9,1.9,-6,30.9,86,30.4,46,35.7,101,-0.7,85,0.932,81
2011,ACC,Maryland,2,10,12,3.4,1.4,-8,26.2,87,26.6,66,32.8,87,-1.8,108,0.885,46
2011,C-USA,Marshall,7,6,13,4.5,-2.5,-8,26.1,88,20.5,99,28.5,66,-0.1,60,0.919,68
2011,Sun Belt,Florida International,8,5,13,8,0,-8.5,25.1,89,17.5,107,26.9,61,0.9,31,0.982,120
2011,Pac-12,Colorado,3,10,13,3.3,0.3,-8.8,24.4,90,26,72,34.6,96,-0.2,66,0.859,33
2011,Ind,Navy,5,7,12,4.6,-0.4,-9.4,23.1,91,29.6,54,38,110,-1,95,0.934,83
2011,SEC,Ole Miss,2,10,12,1.8,-0.2,-9.7,22.6,92,19.9,100,31.4,82,1.8,12,0.815,6
2011,Sun Belt,UL-Lafayette,9,4,13,7.5,-1.5,-9.8,22.4,93,22,94,33.1,88,1.3,23,0.953,103
2011,MAC,Kent State,5,7,12,4.5,-0.5,-10.4,21,94,11.8,118,21.9,40,-0.4,69,0.926,73
2011,WAC,San Jose State,5,7,12,3.4,-1.6,-11.9,18.3,95,23.5,87,35.2,97,-0.2,64,0.948,98
2011,C-USA,Rice,4,8,12,3.5,-0.5,-12,18.1,96,19.6,104,33.7,90,2.1,4,0.921,69
2011,MWC,Colorado State,3,9,12,3.8,0.8,-12.6,17.1,97,22.3,93,34.4,92,-0.4,75,0.942,91
2011,ACC,Duke,3,9,12,3.6,0.6,-13.3,15.9,98,23.1,90,35.5,99,-0.9,92,0.891,48
2011,MAC,Ball State,6,6,12,3.7,-2.3,-13.6,15.4,99,24.4,82,38.4,112,0.5,47,0.923,70
2011,MWC,Wyoming,8,5,13,5.2,-2.8,-14.2,14.5,100,24.3,83,36.7,105,-1.8,109,0.928,75
2011,Big 12,Kansas,2,10,12,2,0,-15,13.2,101,25.6,73,38.7,114,-2,112,0.815,7
2011,MAC,Eastern Michigan,6,6,12,6.4,0.4,-15.3,12.8,102,16.1,114,31.4,81,-0.1,59,0.949,99
2011,Sun Belt,UL-Monroe,4,8,12,5.6,1.6,-15.7,12.2,103,17.4,108,30.2,76,-2.9,118,0.937,86
2011,Sun Belt,Western Kentucky,7,5,12,5.3,-1.7,-16.1,11.7,104,16.9,110,32.4,85,-0.6,82,0.947,97
2011,Big Ten,Indiana,1,11,12,2,1,-16.9,10.6,105,21.8,95,38.5,113,-0.2,65,0.882,43
2011,Sun Belt,North Texas,5,7,12,4.6,-0.4,-18.1,9.2,106,18.7,105,36.2,103,-0.5,78,0.929,78
2011,Sun Belt,Troy,3,9,12,3.7,0.7,-18.5,8.8,107,19.8,102,37.3,106,-1,94,0.96,107
2011,WAC,New Mexico State,4,9,13,4.5,0.5,-18.7,8.6,108,23.3,89,39.4,116,-2.5,116,0.946,95
2011,MAC,Central Michigan,3,9,12,4.6,1.6,-18.9,8.3,109,21.1,96,39.2,115,-0.7,86,0.952,101
2011,C-USA,UAB,3,9,12,2.1,-0.9,-19.2,8.1,110,22.9,91,42.8,120,0.7,37,0.934,84
2011,MAC,Buffalo,3,9,12,4.4,1.4,-19.5,7.7,111,17.7,106,35.8,102,-1.4,106,0.964,111
2011,Ind,Army,3,9,12,3.9,0.9,-20.9,6.5,112,19.9,101,37.7,107,-3.1,119,0.965,112
2011,C-USA,Tulane,2,11,13,3.5,1.5,-21.9,5.6,113,16.9,109,37.7,108,-1.1,99,0.969,114
2011,WAC,Idaho,2,10,12,2.1,0.1,-23.5,4.5,114,10.5,119,34.5,95,0.5,40,0.942,90
2011,MWC,UNLV,2,10,12,1.9,-0.1,-24.1,4.1,115,14.3,116,37.9,109,-0.5,79,0.906,57
2011,Sun Belt,Middle Tennessee,2,10,12,3.5,1.5,-24.6,3.8,116,16.6,112,40,117,-1.1,98,0.976,118
2011,C-USA,Memphis,2,10,12,2.2,0.2,-25.9,3.2,117,14.6,115,38.3,111,-2.2,115,0.963,109
2011,MWC,New Mexico,1,11,12,1.7,0.7,-27.9,2.3,118,16.9,111,41.9,119,-2.9,117,0.913,63
2011,MAC,Akron,1,11,12,1.9,0.9,-29.1,1.9,119,11.9,117,40.2,118,-0.7,87,0.956,105
2011,Sun Belt,Florida Atlantic,1,11,12,1.4,0.4,-30.7,1.4,120,6.6,120,35.4,98,-1.9,110,0.946,96
2009,SEC,Florida,13,1,14,12.6,-0.4,32.8,98.4,1,39.4,2,8,3,1.5,18,0.83,15
2009,SEC,Alabama,14,0,14,12,-2,30.2,97.5,2,35,23,6.5,1,1.7,11,0.773,1
2009,Big 12,Texas,13,1,14,11.1,-1.9,30,97.4,3,37.6,10,9.2,6,1.6,17,0.84,21
2009,ACC,Virginia Tech,10,3,13,11,1,27.8,96.3,4,36.6,12,11.1,10,2.3,3,0.842,23
2009,MWC,TCU,12,1,13,12.4,0.4,25.6,95,5,36,15,11.4,11,1,29,0.916,75
2009,ACC,Miami-FL,9,4,13,9.7,0.7,25,94.6,6,38.5,7,15.1,16,1.7,15,0.857,28
2009,Big 12,Texas Tech,9,4,13,10.6,1.6,24.6,94.3,7,38.5,5,14.4,14,0.5,40,0.857,27
2009,SEC,LSU,9,4,13,8.6,-0.4,23,92.9,8,30.8,41,10.3,8,2.6,2,0.801,5
2009,Pac-12,Oregon,10,3,13,10.3,0.3,22.4,92.3,9,36.2,13,15.5,18,1.7,12,0.857,26
2009,Big 12,Oklahoma,8,5,13,9.1,1.1,22.3,92.3,10,31.4,36,8.6,4,-0.4,73,0.81,7
2009,Big Ten,Penn State,11,2,13,10.5,-0.5,21.9,91.8,11,34.2,25,10.9,9,-1.4,104,0.898,66
2009,Big Ten,Ohio State,11,2,13,9.6,-1.4,21,90.8,12,30,48,9.3,7,0.3,48,0.868,33
2009,Big 12,Nebraska,10,4,14,9.3,-0.7,19.9,89.6,13,25.9,66,7.8,2,1.9,8,0.836,20
2009,WAC,Boise State,14,0,14,12.4,-1.6,19.9,89.5,14,36.9,11,17.7,27,0.6,38,0.927,84
2009,SEC,Georgia,8,5,13,8,0,19.1,88.6,15,33.6,27,16.8,23,2.3,4,0.813,8
2009,Big East,Cincinnati,12,1,13,11.2,-0.8,18.2,87.3,16,40.8,1,23.4,45,0.9,32,0.88,48
2009,Big East,Pittsburgh,10,3,13,9.5,-0.5,17.9,86.9,17,36.1,14,19.8,34,1.6,16,0.918,78
2009,SEC,Auburn,8,5,13,7.2,-0.8,17.4,86.1,18,35.6,16,19.6,33,1.4,21,0.829,14
2009,Big Ten,Iowa,11,2,13,9.9,-1.1,17.3,86,19,25.1,72,8.9,5,1.1,26,0.885,53
2009,Big Ten,Wisconsin,9,3,12,9.4,0.4,16.9,85.4,20,35.5,18,19.4,32,0.9,31,0.886,54
2009,SEC,Ole Miss,9,4,13,9.4,0.4,16.7,85.1,21,31.8,35,15.6,19,0.4,45,0.841,22
2009,Pac-12,USC,9,4,13,8.2,-0.8,16.6,84.9,22,35.2,22,17.4,26,-1.2,98,0.868,35
2009,ACC,Clemson,9,5,14,9.3,0.3,16.4,84.7,23,31.1,39,14.4,13,-0.2,65,0.869,37
2009,SEC,Tennessee,7,6,13,8.2,1.2,16.2,84.2,24,32.9,29,15.5,17,-1.3,100,0.793,2
2009,SEC,Arkansas,8,5,13,7.7,-0.3,16,84,25,38,8,21.1,38,-0.9,91,0.795,4
2009,MWC,Utah,10,3,13,9.5,-0.5,15.1,82.4,26,30.4,44,17,24,1.7,13,0.909,71
2009,Big 12,Oklahoma State,9,4,13,7.6,-1.4,14,80.5,27,28.7,54,16.6,22,1.9,7,0.829,12
2009,SEC,South Carolina,7,6,13,7.4,0.4,13.9,80.2,28,27,62,13.2,12,0.1,55,0.807,6
2009,Big East,West Virginia,9,4,13,8.6,-0.4,13.8,80.1,29,31.1,38,19,28,1.7,14,0.904,68
2009,MWC,BYU,11,2,13,10,-1,12.7,77.9,30,34,26,20.7,37,-0.5,78,0.893,62
2009,ACC,Boston College,8,5,13,7,-1,12.7,77.8,31,27.1,60,15.9,21,1.5,20,0.879,46
2009,Pac-12,Oregon State,8,5,13,8.2,0.2,12.6,77.8,32,35.3,21,24.7,52,2.1,6,0.878,43
2009,Big 12,Missouri,8,5,13,7.9,-0.1,11.8,75.9,33,34.2,24,23.8,47,1.3,23,0.889,59
2009,Ind,Notre Dame,6,6,12,7.4,1.4,11,74.2,34,39.2,3,28.7,77,0.4,43,0.89,60
2009,Pac-12,Stanford,8,5,13,7.8,-0.2,10.7,73.7,35,39.2,4,30.6,84,2.2,5,0.867,32
2009,ACC,Georgia Tech,11,3,14,7.9,-3.1,9.7,71.5,36,35.4,19,25.8,60,0.1,57,0.834,18
2009,ACC,Florida State,7,6,13,6.6,-0.4,8.8,69.4,37,38.5,6,30.6,85,1,30,0.832,16
2009,Big Ten,Michigan State,6,7,13,7.1,1.1,8.7,69.1,38,32.1,34,24.5,51,1.2,25,0.868,34
2009,ACC,North Carolina,8,5,13,7.2,-0.8,8.5,68.7,39,22.5,86,14.5,15,0.6,39,0.863,31
2009,Big Ten,Michigan,5,7,12,5.4,0.4,8.2,67.8,40,32.6,32,25.6,57,1.3,24,0.873,39
2009,Pac-12,Arizona State,4,8,12,7.5,3.5,8.2,67.8,41,25.2,71,15.6,20,-1.4,105,0.876,42
2009,Big 12,Kansas,5,7,12,6.4,1.4,8,67.3,42,32.7,30,23.8,46,-1,92,0.835,19
2009,Big 12,Texas A&M,6,7,13,6.8,0.8,7.6,66.4,43,35.4,20,26.9,65,-0.9,90,0.832,17
2009,Pac-12,Arizona,8,5,13,7.4,-0.6,7.1,65,44,28.1,55,20.4,36,-0.6,81,0.86,29
2009,Pac-12,California,8,5,13,7,-1,6.5,63.7,45,30.2,47,22.5,42,-1.2,99,0.885,52
2009,Big East,Connecticut,8,5,13,7.4,-0.6,5.4,60.9,46,30.3,46,24.8,53,-0.1,62,0.894,65
2009,Big Ten,Purdue,5,7,12,6.4,1.4,5.1,59.9,47,29.3,51,23.8,48,-0.4,74,0.881,50
2009,Big 12,Kansas State,6,6,12,6,0,5,59.6,48,25.1,73,20.3,35,0.2,51,0.869,36
2009,MWC,Air Force,8,5,13,8,0,4.7,59,49,21.3,95,17.4,25,0.8,33,0.923,81
2009,SEC,Mississippi State,5,7,12,5.9,0.9,4.7,59,50,27.8,56,24.1,49,1.1,28,0.793,3
2009,Pac-12,UCLA,7,6,13,5.5,-1.5,4.6,58.7,51,24.3,77,21.6,39,1.8,9,0.879,45
2009,WAC,Fresno State,8,5,13,6.8,-1.2,4.1,57.4,52,33.5,28,32.1,91,2.8,1,0.929,86
2009,C-USA,Houston,10,4,14,8.8,-1.2,4,57.1,53,37.8,9,33.8,100,0,58,0.932,91
2009,MAC,Central Michigan,12,2,14,10.5,-1.5,3.5,55.7,54,29.1,52,25.7,58,0.1,56,0.961,110
2009,ACC,Wake Forest,4,7,11,6.4,2.4,3.3,55.2,55,32.6,31,28.3,74,-1,93,0.888,57
2009,Big East,Rutgers,9,4,13,8.3,-0.7,3.1,54.8,56,22.1,90,19,29,0.1,52,0.927,83
2009,Big East,South Florida,7,5,12,7.6,0.6,2.8,53.8,57,26.9,63,22.5,41,-1.7,108,0.888,58
2009,C-USA,Southern Miss,7,6,13,8.2,1.2,2.4,52.9,58,30.4,45,27.6,69,-0.4,71,0.967,117
2009,SEC,Kentucky,7,6,13,5.8,-1.2,2.1,51.9,59,23.8,78,23.1,44,1.3,22,0.816,9
2009,Big 12,Iowa State,7,6,13,5.3,-1.7,1,49,60,26.5,64,27,67,1.5,19,0.899,67
2009,ACC,Virginia,3,9,12,4.1,1.1,0.7,48.2,61,19.2,102,19.2,30,0.8,35,0.829,13
2009,ACC,NC State,4,7,11,4.8,0.8,0.6,47.9,62,30.7,42,29.8,80,-0.2,64,0.862,30
2009,WAC,Nevada,8,5,13,8.1,0.1,0.5,47.7,63,35.6,17,34.3,102,-0.7,85,0.94,97
2009,Sun Belt,Troy,9,4,13,9.5,0.5,0.5,47.6,64,31.3,37,31.6,87,0.8,34,0.925,82
2009,Big Ten,Minnesota,6,7,13,5.7,-0.3,0.3,47.1,65,22.1,89,22.5,43,0.7,36,0.874,40
2009,Big 12,Colorado,3,9,12,4.1,1.1,0.2,46.8,66,20.6,98,19.3,31,-1.1,94,0.855,25
2009,Pac-12,Washington,5,7,12,3.8,-1.2,-0.2,45.8,67,29.9,49,30.5,83,0.4,42,0.851,24
2009,C-USA,Tulsa,5,7,12,6.8,1.8,-1.1,43.3,68,27.2,59,30.1,81,1.8,10,0.929,87
2009,Sun Belt,Middle Tennessee,10,3,13,8.9,-1.1,-2.1,40.6,69,23.5,82,25.2,54,-0.4,75,0.964,115
2009,C-USA,East Carolina,9,5,14,7.4,-1.6,-2.3,40.3,70,24.5,74,26.7,64,-0.1,61,0.911,73
2009,Big East,Syracuse,4,8,12,5.2,1.2,-2.8,38.9,71,23.3,83,26.4,63,0.4,46,0.888,56
2009,Ind,Navy,10,4,14,7.5,-2.5,-2.9,38.6,72,24.4,75,28,72,0.6,37,0.921,80
2009,MAC,Bowling Green,7,6,13,7,0,-3.3,37.6,73,27.6,58,29,79,-1.9,113,0.95,103
2009,Big 12,Baylor,4,8,12,4.7,0.7,-3.6,36.7,74,22.7,85,25.6,56,-0.7,84,0.816,10
2009,WAC,Louisiana Tech,4,8,12,6.1,2.1,-3.8,36.2,75,23.6,81,26.9,66,-0.5,80,0.91,72
2009,Big Ten,Northwestern,8,5,13,5.7,-2.3,-4,35.6,76,24.4,76,27.4,68,-1.1,95,0.894,63
2009,ACC,Maryland,2,10,12,3.4,1.4,-4.1,35.6,77,21.4,94,25.5,55,0,59,0.887,55
2009,MWC,Colorado State,3,9,12,5.6,2.6,-4.5,34.5,78,29.7,50,32.8,94,-1.4,102,0.917,76
2009,MAC,Northern Illinois,7,6,13,6.8,-0.2,-4.6,34.3,79,23.8,79,28.5,76,0.1,54,0.961,109
2009,MAC,Temple,9,4,13,8.2,-0.8,-4.9,33.4,80,21.8,93,26.2,61,-0.5,76,0.961,111
2009,Big East,Louisville,4,8,12,3.7,-0.3,-5.4,32.3,81,23.7,80,28,71,-1.1,96,0.894,64
2009,C-USA,Central Florida,8,5,13,7,-1,-5.4,32.2,82,21.1,96,25.7,59,-0.8,89,0.907,70
2009,SEC,Vanderbilt,2,10,12,3,1,-5.5,32.1,83,16.3,109,22,40,0.2,50,0.823,11
2009,C-USA,UTEP,4,8,12,6.2,2.2,-5.7,31.6,84,31,40,36.1,106,-0.6,82,0.932,89
2009,Big Ten,Illinois,3,9,12,4.3,1.3,-5.7,31.5,85,27.1,61,32,90,-0.8,87,0.872,38
2009,ACC,Duke,5,7,12,5.3,0.3,-6.1,30.6,86,22.5,87,28.4,75,-0.2,63,0.882,51
2009,C-USA,Marshall,7,6,13,5.5,-1.5,-6.1,30.6,87,21.1,97,28.3,73,1.1,27,0.932,90
2009,C-USA,SMU,8,5,13,7.8,-0.2,-6.1,30.5,88,26,65,32.6,93,0.4,41,0.946,100
2009,Big Ten,Indiana,4,8,12,5,1,-6.7,29.2,89,25.4,70,30.4,82,-1.7,110,0.881,49
2009,C-USA,UAB,5,7,12,5.3,0.3,-6.8,28.8,90,30.4,43,36.9,109,-0.4,72,0.952,105
2009,MAC,Toledo,5,7,12,5.6,0.6,-7.4,27.6,91,27.8,57,34.8,103,-0.3,67,0.95,102
2009,MAC,Ohio,9,5,14,6.1,-2.9,-8.6,25,92,15.6,111,24.3,50,0.1,53,0.964,114
2009,WAC,Hawaii,5,7,12,7,2,-8.8,24.5,93,29,53,35.9,104,-1.8,112,0.943,98
2009,WAC,Idaho,7,6,13,6.5,-0.5,-10.6,20.9,94,32.3,33,42.1,116,-0.7,86,0.954,107
2009,MWC,San Diego State,4,8,12,5.4,1.4,-11,20.1,95,19.5,101,28.7,78,-1.8,111,0.917,77
2009,MWC,UNLV,5,7,12,4.8,-0.2,-11.5,19.1,96,25.4,69,36.1,105,-0.8,88,0.905,69
2009,MAC,Buffalo,5,7,12,5.2,0.2,-11.6,18.8,97,21.8,91,31.8,88,-1.6,107,0.962,112
2009,MAC,Kent State,5,7,12,5,0,-11.9,18.4,98,16.6,107,26.4,62,-2,116,0.972,119
2009,MAC,Western Michigan,5,7,12,5.5,0.5,-12,18.1,99,21.8,92,33.6,98,-0.2,66,0.968,118
2009,WAC,Utah State,4,8,12,5.2,1.2,-12.7,17,100,25.7,68,37.1,110,-1.3,101,0.921,79
2009,MWC,Wyoming,7,6,13,3.6,-3.4,-14.4,14.3,101,16.9,106,30.9,86,-0.3,69,0.88,47
2009,C-USA,Memphis,2,10,12,3.3,1.3,-14.4,14.2,102,22.8,84,36.8,108,-0.3,70,0.935,94
2009,Sun Belt,North Texas,2,10,12,6.3,4.3,-15.1,13.1,103,22.3,88,36.7,107,-0.7,83,0.947,101
2009,Sun Belt,UL-Monroe,6,6,12,5.8,-0.2,-15.6,12.5,104,19.6,99,33.3,97,-1.9,114,0.935,93
2009,MAC,Ball State,2,10,12,3.2,1.2,-17.3,10.2,105,15,113,32.3,92,0,60,0.963,113
2009,Sun Belt,Florida Atlantic,5,7,12,5.6,0.6,-17.3,10.2,106,25.8,67,42.6,118,-0.5,77,0.95,104
